    6.4279,7.6604,0
    12.8558,15.3209,0
    19.2836,22.9813,0
    3.4202,9.3969,0
    6.8404,18.7939,0
    10.2606,28.1908,0
    0.0000,10.0000,0
    0.0000,20.0000,0
    0.0000,30.0000,0
    -3.4202,9.3969,0
    -6.8404,18.7939,0
    -10.2606,28.1908,0
    -6.4279,7.6604,0
    -12.8558,15.3209,0
    -19.2836,22.9813,0
