#Trial 	Target Position Movement Time Error Hit Hand MT1 Feedback
#================================================================
1     	0.00, 30.00 	1442 	0.51 	1 	1 	1442 	0 	1200
2     	0.00, 20.00 	1048 	1.21 	1 	1 	1035 	0 	1200
3     	0.00, 10.00 	1223 	0.23 	1 	1 	216 	0 	1200
4     	0.00, 10.00 	1007 	0.42 	1 	1 	0 	0 	1200
5     	0.00, 10.00 	2024 	1.38 	1 	1 	522 	0 	1200
6     	0.00, 30.00 	1295 	0.37 	1 	1 	-207 	0 	1200
7     	0.00, 30.00 	2942 	0.08 	1 	1 	1935 	0 	1200
8     	0.00, 20.00 	1284 	0.35 	1 	1 	279 	0 	1200
9     	0.00, 20.00 	1259 	0.40 	1 	1 	252 	0 	1200
10    	0.00, 10.00 	1529 	0.32 	1 	1 	522 	0 	1200
11    	0.00, 20.00 	1007 	1.14 	1 	1 	0 	0 	1200
12    	0.00, 30.00 	1286 	0.47 	1 	1 	234 	0 	1200
13    	0.00, 20.00 	1376 	0.20 	1 	1 	324 	0 	1200
14    	0.00, 10.00 	7901 	0.89 	1 	1 	6759 	0 	1200
15    	0.00, 30.00 	1003 	0.21 	1 	1 	0 	0 	1200
16    	0.00, 20.00 	1007 	0.39 	1 	1 	0 	0 	1200
17    	0.00, 30.00 	1160 	0.26 	1 	1 	153 	0 	1200
18    	0.00, 10.00 	1160 	0.97 	1 	1 	0 	0 	1200
19    	0.00, 20.00 	1025 	0.44 	1 	1 	-135 	0 	1200
20    	0.00, 20.00 	1006 	0.43 	1 	1 	-154 	0 	1200
21    	0.00, 30.00 	1223 	0.16 	1 	1 	63 	0 	1200
22    	0.00, 30.00 	1007 	0.40 	1 	1 	-153 	0 	1200
23    	0.00, 20.00 	1556 	0.65 	1 	1 	333 	0 	1200
24    	0.00, 10.00 	1907 	0.40 	1 	1 	900 	0 	1200
25    	0.00, 30.00 	1007 	0.20 	1 	1 	0 	0 	1200
26    	0.00, 10.00 	1079 	0.17 	1 	1 	72 	0 	1200
27    	0.00, 10.00 	1007 	0.70 	1 	1 	0 	0 	1200
28    	0.00, 20.00 	1006 	0.25 	1 	1 	0 	0 	1200
29    	0.00, 10.00 	1007 	0.58 	1 	1 	0 	0 	1200
30    	0.00, 20.00 	1007 	0.63 	1 	1 	0 	0 	1200
31    	0.00, 20.00 	1133 	0.50 	1 	1 	117 	0 	1200
32    	0.00, 30.00 	1007 	0.44 	1 	1 	0 	0 	1200
33    	0.00, 30.00 	1322 	0.73 	1 	1 	288 	0 	1200
34    	0.00, 30.00 	1007 	0.26 	1 	1 	-27 	0 	1200
35    	0.00, 10.00 	1205 	0.22 	1 	1 	171 	0 	1200
36    	0.00, 10.00 	1007 	0.98 	1 	1 	-27 	0 	1200
37    	0.00, 20.00 	1007 	0.03 	1 	1 	-27 	0 	1200
38    	0.00, 30.00 	1007 	0.27 	1 	1 	-27 	0 	1200
39    	0.00, 10.00 	1088 	1.02 	1 	1 	54 	0 	1200
40    	0.00, 30.00 	1007 	1.40 	1 	1 	-27 	0 	1200
41    	0.00, 10.00 	1061 	0.22 	1 	1 	27 	0 	1200
42    	0.00, 30.00 	1124 	0.14 	1 	1 	90 	0 	1200
43    	0.00, 20.00 	1034 	0.24 	1 	1 	0 	0 	1200
44    	0.00, 10.00 	1493 	0.31 	1 	1 	459 	0 	1200
45    	0.00, 20.00 	1573 	0.14 	1 	1 	540 	0 	1200
