#Trial 	Target Position Movement Time Error Hit Hand MT1 Feedback
#================================================================
1     	0.00, 30.00 	2437 	1.01 	1 	-1 	782 	0 	1200
2     	0.00, 20.00 	2212 	0.67 	1 	-1 	817 	0 	1200
3     	0.00, 10.00 	2269 	0.08 	1 	-1 	730 	0 	1200
4     	0.00, 10.00 	2241 	0.05 	1 	-1 	818 	0 	1200
5     	0.00, 10.00 	2041 	0.95 	1 	-1 	643 	0 	1200
6     	0.00, 30.00 	2400 	0.83 	1 	-1 	905 	0 	1200
7     	0.00, 30.00 	2511 	0.46 	1 	-1 	1373 	0 	1200
8     	0.00, 20.00 	2271 	0.45 	1 	-1 	851 	0 	1200
9     	0.00, 20.00 	2348 	0.78 	1 	-1 	783 	0 	1200
10    	0.00, 10.00 	3403 	0.52 	1 	-1 	2000 	0 	1200
11    	0.00, 20.00 	2348 	0.75 	1 	-1 	764 	0 	1200
12    	0.00, 30.00 	2440 	0.31 	1 	-1 	869 	0 	1200
13    	0.00, 20.00 	2211 	0.24 	1 	-1 	869 	0 	1200
14    	0.00, 10.00 	2082 	0.06 	1 	-1 	703 	0 	1200
15    	0.00, 30.00 	3375 	0.81 	1 	-1 	1971 	0 	1200
16    	0.00, 20.00 	3191 	0.51 	1 	-1 	1818 	0 	1200
17    	0.00, 30.00 	2565 	0.47 	1 	-1 	889 	0 	1200
18    	0.00, 10.00 	2015 	1.14 	1 	-1 	617 	0 	1200
19    	0.00, 20.00 	2990 	0.32 	1 	-1 	1616 	0 	1200
20    	0.00, 20.00 	2059 	0.64 	1 	-1 	765 	0 	1200
21    	0.00, 30.00 	2251 	0.87 	1 	-1 	869 	0 	1200
22    	0.00, 30.00 	2448 	0.35 	1 	-1 	1026 	0 	1200
23    	0.00, 20.00 	2324 	0.39 	1 	-1 	859 	0 	1200
24    	0.00, 10.00 	7170 	0.70 	1 	-1 	5656 	0 	1200
25    	0.00, 30.00 	2303 	0.26 	1 	-1 	913 	0 	1200
26    	0.00, 10.00 	2143 	0.87 	1 	-1 	738 	0 	1200
27    	0.00, 10.00 	2116 	0.88 	1 	-1 	1002 	0 	1200
28    	0.00, 20.00 	2270 	0.57 	1 	-1 	810 	0 	1200
29    	0.00, 10.00 	2046 	0.66 	1 	-1 	695 	0 	1200
30    	0.00, 20.00 	2080 	0.55 	1 	-1 	704 	0 	1200
31    	0.00, 20.00 	2109 	0.20 	1 	-1 	791 	0 	1200
32    	0.00, 30.00 	2367 	0.93 	1 	-1 	904 	0 	1200
33    	0.00, 30.00 	2211 	0.05 	1 	-1 	842 	0 	1200
34    	0.00, 30.00 	2342 	0.16 	1 	-1 	817 	0 	1200
35    	0.00, 10.00 	2127 	0.37 	1 	-1 	738 	0 	1200
36    	0.00, 10.00 	2007 	1.30 	1 	-1 	660 	0 	1200
37    	0.00, 20.00 	2331 	0.42 	1 	-1 	774 	0 	1200
38    	0.00, 30.00 	2277 	0.14 	1 	-1 	903 	0 	1200
39    	0.00, 10.00 	1877 	1.55 	1 	-1 	617 	0 	1200
40    	0.00, 30.00 	2227 	1.98 	1 	-1 	853 	0 	1200
41    	0.00, 10.00 	2193 	0.35 	1 	-1 	712 	0 	1200
42    	0.00, 30.00 	2432 	0.42 	1 	-1 	1087 	0 	1200
43    	0.00, 20.00 	2230 	0.70 	1 	-1 	815 	0 	1200
44    	0.00, 10.00 	2211 	0.45 	1 	-1 	767 	0 	1200
45    	0.00, 20.00 	2211 	0.53 	1 	-1 	1207 	0 	1200
